,lake_H,temp_H,rain_H,gps24_H,gps34_H,gps36_H,gps37_H
2007-07-02 21:00:00,33.44051666666657,,,0.80797411452753,0.37857752142451306,0.1599528025812844,0.269385920180485
2007-07-02 22:00:00,33.44952542372873,3.207,0.0,0.8046770437752451,0.37471135252436794,0.15481414702728627,0.2655873097545451
2007-07-02 23:00:00,33.454868852459,3.519,0.0,0.8110372936090562,0.3773605266328501,0.1570083599773782,0.2673100266162459
2007-07-03 00:00:00,33.461050000000014,2.3745000000000003,0.0,0.8074816740095826,0.37405635912403384,0.15556170112164402,0.26385534818689016
2007-07-03 01:00:00,33.46516949152549,2.005,0.0,0.807481010167349,0.3713159988106608,0.14943692941060596,0.2610976740263957
2007-07-03 02:00:00,33.46885245901639,1.993,0.0,0.8096172490413657,0.37495483495033644,0.15378823884975631,0.2659576779943154
2007-07-03 03:00:00,33.471683333333196,1.672,0.0,0.8134654156076204,0.3796170151924572,0.15572714800623552,0.2677751071350292
2007-07-03 04:00:00,33.473677966101754,,,0.813840942926831,0.3762230423900567,0.15539292092166565,0.26724597982128284
2007-07-03 05:00:00,33.476491803278655,1.406,0.0,0.8168765338400024,0.3780921741117282,0.15517440730099968,0.26736914114145405
2007-07-03 06:00:00,33.47709999999993,1.2654999999999998,0.0,0.8162815568103188,0.37887464437930685,0.15258497251391254,0.266991920603824
2007-07-03 07:00:00,33.47818018018016,1.781,0.0,0.8190664707709808,0.3778928346551207,0.15399624912571663,0.267193049031572
2007-07-03 08:00:00,33.47885245901635,4.847,0.0,0.8197551135193518,0.38144152160066835,0.15686454481220485,0.2710780859851816
2007-07-03 09:00:00,33.48214999999998,,,0.8222051570413826,0.38476908250224,0.16115943612430378,0.2747961340084692
2007-07-03 10:00:00,33.48950847457622,7.45,0.0,0.8215049592672949,0.38083120893338357,0.15831884629122606,0.2714373319582494
2007-07-03 11:00:00,33.50081967213107,7.91,0.0,0.8211191490277765,0.37923074442355753,0.15166078033304436,0.26630265494746963
2007-07-03 12:00:00,33.516250000000035,6.9485,0.0,0.8251010923400646,0.3816811783671365,0.15603442385021882,0.27030244930005903
2007-07-03 13:00:00,33.526881355932176,8.59,0.0,0.8242460769825399,0.38070079725641653,0.1534315732832641,0.26791045557413673
2007-07-03 14:00:00,33.537213114754074,9.01,0.0,0.8259341699532737,0.38021441830643876,0.15298150235743105,0.268421657977674
2007-07-03 15:00:00,33.544083333333305,8.55,0.0,0.8252260467173029,0.3772998007494809,0.14789906995240812,0.264060729950008
2007-07-03 16:00:00,33.551237288135546,,,0.8258794269714582,0.3767805149736038,0.14731362425870734,0.2632000433093822
2007-07-03 17:00:00,33.55699999999994,8.31,0.0,0.8308373212920412,0.3821059961131984,0.15395342222697442,0.26773592216369513
2007-07-03 18:00:00,33.56108333333337,5.731,0.2,0.8309534696949125,0.38615447110837675,0.151820970144869,0.26802113793995175
2007-07-03 19:00:00,33.5634915254237,5.285,0.0,0.8301748516365993,0.3786865762195528,0.14721204496072876,0.26481364031338456
2007-07-03 20:00:00,33.56577049180331,6.484,0.0,0.8314703211724377,0.3842925085432495,0.15348027522814223,0.27083802891307135
2007-07-03 21:00:00,33.566466666666685,,,0.8355760080087671,0.3877033166691099,0.15947995667789813,0.27181424161969325
2007-07-03 22:00:00,33.56649152542375,5.798,0.0,0.8333655577107731,0.38793014947734733,0.1584114417523427,0.2741738820397747
2007-07-03 23:00:00,33.56459016393442,4.141,0.0,0.8352850914278638,0.386001148973255,0.15368199702925198,0.27152556726888766
2007-07-04 00:00:00,33.563816666666575,4.3995,0.15,0.8342546904184193,0.3808394153060242,0.1484844220095657,0.2665667913428083
2007-07-04 01:00:00,33.56308474576275,4.065,0.0,0.8382848097478747,0.3883070960308192,0.15809104133938373,0.27414197184095235
2007-07-04 02:00:00,33.56170491803284,4.607,0.0,0.8399053973092029,0.3879909262261486,0.15443309550867662,0.2723074707735549
2007-07-04 03:00:00,33.56010000000002,3.925,0.0,0.8407706029381575,0.3857956712867892,0.1478540418535617,0.2687846446319561
2007-07-04 04:00:00,33.5579999999999,,,0.8417029144445524,0.38836673336269567,0.15345609997245563,0.27259120837028267
2007-07-04 05:00:00,33.555786885245844,2.014,0.0,0.8423328492714823,0.3862268667464,0.15228303539008023,0.2703911211845123
2007-07-04 06:00:00,33.5523166666666,1.746,0.05,0.8394698408640422,0.3838974400763673,0.14590285379598042,0.26495630280724053
2007-07-04 07:00:00,33.55066101694912,2.565,0.0,0.8440903194669652,0.38362018310970447,0.14814016373595573,0.2673183835863897
2007-07-04 08:00:00,33.54680327868843,2.106,0.0,0.8445247606065287,0.3867621642860379,0.14730490189892673,0.2679262417792736
2007-07-04 09:00:00,33.543533333333286,,,0.8452868754962761,0.3911718262191908,0.15319472262176906,0.27252565758881125
2007-07-04 10:00:00,33.54069491525431,2.065,0.0,0.8449229850138382,0.3881035792786272,0.15021713429798875,0.269616889133138
2007-07-04 11:00:00,33.536344262295025,4.099,0.0,0.8467565884324011,0.3885507906766688,0.14951634768445599,0.269797345690828
2007-07-04 12:00:00,33.533783333333325,1.3524999999999998,0.1,0.8483274232675487,0.3892028007064067,0.14834798996373208,0.2695633783862001
2007-07-04 13:00:00,33.53067796610165,0.923,0.0,0.8490628643736053,0.389095250917547,0.14714894051507868,0.2690088543354499
2007-07-04 14:00:00,33.5255081967213,-1.635,0.1,0.8510803290063156,0.38750932732108334,0.14437549921540888,0.2669531214774673
2007-07-04 15:00:00,33.5199333333333,-0.979,0.0,0.8486597422399279,0.3843876518371382,0.13814869823950868,0.263513149094982
2007-07-04 16:00:00,33.513457627118655,,,0.8547656439955983,0.38993686181812365,0.14470707036925506,0.26716834520588295
2007-07-04 17:00:00,33.50408196721305,0.106,0.1,0.8572790269208368,0.3935333941803951,0.14629499030523418,0.27028322576929203
2007-07-04 18:00:00,33.49441666666665,-0.3855,0.05,0.8593885391408231,0.3977443732518153,0.14670888214191044,0.2717107852837514
2007-07-04 19:00:00,33.486881355932184,-1.062,0.0,0.8617533567118205,0.39561371431353864,0.148299484790323,0.27206998229116797
2007-07-04 20:00:00,33.47806557377045,-0.962,0.0,0.8598011902432529,0.3950749903192843,0.14531740126169346,0.27058647291051735
2007-07-04 21:00:00,33.466550000000005,,,0.8633308033616647,0.39981621420343305,0.149728001011954,0.27443453982651717
2007-07-04 22:00:00,33.45283050847454,-0.04,0.0,0.8614589911867757,0.39609734624961884,0.14300581916502847,0.26775103862867355
2007-07-04 23:00:00,33.438934426229444,-0.054,0.0,0.8601183786616715,0.39272657372259495,0.1401048292974306,0.26549606295055217
2007-07-05 00:00:00,33.42348333333334,-0.2545,0.0,0.8629171391402616,0.3936031847604036,0.14104272725264946,0.26644529541356365
2007-07-05 01:00:00,33.40703389830506,-0.192,0.0,0.8655045459303178,0.39555839746578014,0.1398694229137156,0.2666896375293354
2007-07-05 02:00:00,33.38868852459016,-0.429,0.0,0.8651642311821576,0.3934207703583652,0.13820954091953555,0.2645839185905489
2007-07-05 03:00:00,33.367700000000006,-0.755,0.0,0.8674724292628182,0.39562812841930006,0.13892946959591665,0.26592699223531585
2007-07-05 04:00:00,33.34601694915248,,,0.8694777322020807,0.39594730569425995,0.14040292646696984,0.26661274461975437
2007-07-05 05:00:00,33.32290163934427,-0.858,0.0,0.8734295462957936,0.39928705893887306,0.1446977247005094,0.2702124923200413
2007-07-05 06:00:00,33.30013333333327,-0.49049999999999994,0.0,0.8695749357698512,0.396978609282978,0.13909250234683607,0.2668002670668129
2007-07-05 07:00:00,33.27701694915252,0.422,0.1,0.8724843211879856,0.3956960070111655,0.14051841230737294,0.26684002438482696
2007-07-05 08:00:00,33.253737704918024,0.932,0.0,0.8762937016515372,0.3988892342235481,0.14075074924844688,0.26815006613557585
2007-07-05 09:00:00,33.23113333333327,,,0.8762200639213009,0.4019306816050531,0.14533009083554133,0.2712504534853707
2007-07-05 10:00:00,33.21171186440676,1.165,0.0,0.8769451809480037,0.39952897903711027,0.14457312589289792,0.27024509765735655
2007-07-05 11:00:00,33.19488524590162,1.533,0.0,0.8796381072675846,0.39790224488610926,0.13680073468585136,0.2662530857107605
2007-07-05 12:00:00,33.19021666666663,1.5245,0.0,0.8916204301303048,0.40354959046174416,0.1438137745465596,0.2734898860249962
2007-07-05 13:00:00,33.19635593220331,1.484,0.0,0.8997281144457008,0.40430400885164763,0.1428561169319919,0.27516904721052604
2007-07-05 14:00:00,33.20660655737707,2.426,0.0,0.9166118705375351,0.41197442571127085,0.15273495565729148,0.2870871847683587
2007-07-05 15:00:00,33.21111666666663,3.439,0.0,0.9241832496974625,0.41418348759116663,0.15266704030721928,0.29323067639500067
2007-07-05 16:00:00,33.2123220338983,,,0.9331854685380784,0.4206812520392374,0.15940185360283454,0.29642292380033014
2007-07-05 17:00:00,33.19840983606551,3.842,0.0,0.9388129623786617,0.4195743593175123,0.15343542541880179,0.2920566394430725
2007-07-05 18:00:00,33.18089999999997,4.0755,0.0,0.9485716940315954,0.4287014167500726,0.15827565007510314,0.3025102490457791
2007-07-05 19:00:00,33.1540508474576,3.917,0.0,0.9581210035995561,0.4383946527618359,0.17264951158293443,0.31687014854453127
2007-07-05 20:00:00,33.11962295081966,2.877,0.0,0.9525525005756372,0.4385528330757927,0.17030951314197645,0.31215830739388767
2007-07-05 21:00:00,33.0817333333333,,,0.9616321976139334,0.4399630507795765,0.16729112371757895,0.3122923624660938
2007-07-05 22:00:00,33.03637288135589,0.911,0.0,0.9614017608435925,0.4458027706270964,0.17281158301451213,0.31661170323241605
2007-07-05 23:00:00,32.985622950819646,1.513,0.0,0.9647808815306997,0.4443602825126427,0.16938736527960635,0.3148649252688476
2007-07-06 00:00:00,32.93218333333331,2.3295000000000003,0.0,0.9682673306626747,0.44733011470607914,0.16901544312497013,0.3155421320932344
2007-07-06 01:00:00,32.876915254237254,3.668,0.0,0.9759763358836245,0.45457213117007716,0.17761187480676338,0.324545228210757
2007-07-06 02:00:00,32.82085245901633,4.125,0.0,0.9766043276626206,0.4513282985386299,0.17454367243323535,0.32182024574110446
2007-07-06 03:00:00,32.76299999999995,3.369,0.1,0.9792212567731343,0.4543466673699204,0.17707265778442546,0.3259599054977606
2007-07-06 04:00:00,32.70694915254234,,,,0.45459624584719416,0.17977044280328214,0.3281300768905872
2007-07-06 05:00:00,32.65050819672128,3.902,0.3,,0.45848153067000524,0.18299135028858216,0.3312676619056766
2007-07-06 06:00:00,32.594033333333314,4.8775,0.25,,0.4605217661521421,0.18168038544110124,0.32940712340677325
2007-07-06 07:00:00,32.54142372881351,6.852,0.0,,0.46004218891055887,0.1834969405245131,0.33261221598322227
2007-07-06 08:00:00,32.48565573770491,5.31,0.2,,0.46168958840600965,0.18481399449916172,0.3340129705701499
2007-07-06 09:00:00,32.43328333333331,,,,0.46311978647296126,0.18451713476271345,0.3330590856599532
2007-07-06 10:00:00,32.38594915254236,6.26,0.0,,0.46334875641164075,0.1853335513477271,0.334947272296415
2007-07-06 11:00:00,32.34377049180324,8.18,0.0,,0.4636895456565039,0.18522437082145723,0.3350067655905636
2007-07-06 12:00:00,32.308549999999954,9.225000000000001,0.0,1.0036921712867468,0.46911691313168113,0.18824375617978475,0.3397114868462382
2007-07-06 13:00:00,32.280050847457574,10.75,0.0,1.013998383984375,0.4720372947882308,0.19017858153701758,0.34351809360799396
2007-07-06 14:00:00,32.253114754098334,10.19,0.0,1.0202421783593845,0.4758954805586562,0.1928367692515537,0.34645654681216986
2007-07-06 15:00:00,32.22443333333332,10.62,0.0,1.0306691370466636,0.4758217776904651,0.1895320831962166,0.3495928557080589
2007-07-06 16:00:00,32.18603389830504,,,1.049688491047082,0.4868391347006994,0.19893732930625535,0.35704215813125134
2007-07-06 17:00:00,32.14201639344259,9.03,0.0,1.0614777706315837,0.4958012274295712,0.20590134134343852,0.36351172248156266
2007-07-06 18:00:00,32.09019999999999,9.18,0.0,1.0738452826962364,0.5082393905210207,0.21477683943074244,0.37555997020013293
2007-07-06 19:00:00,32.03011864406777,7.86,0.0,1.0813320743537371,0.5163199748053713,0.22454261833867298,0.38484528984957567
2007-07-06 20:00:00,31.959557377049133,8.34,0.0,1.0824058667364138,0.518539106022238,0.22393778404262965,0.38493957761052255
2007-07-06 21:00:00,31.878516666666616,,,1.0889306006089647,0.5231818242435583,0.22617141284122155,0.38841329850067946
2007-07-06 22:00:00,31.78847457627113,6.75,0.0,1.0902150399947639,0.5281212885964225,0.22918488318615593,0.39067037221544887
2007-07-06 23:00:00,31.687327868852424,6.503,0.0,1.0987264923959956,0.5285921262064995,0.22805530636290008,0.39225595785713463
2007-07-07 00:00:00,31.57466666666663,5.6915,0.0,1.0998803264790566,0.5321310019108262,0.23099559513065365,0.3939367232610463
2007-07-07 01:00:00,31.45242372881353,5.252,0.0,1.106904811166855,0.5410947073095236,0.23686241355593773,0.399948360962405
2007-07-07 02:00:00,31.319606557377007,6.791,0.0,1.109327549396506,0.5418690440137583,0.23425258429998735,0.39887446211570404
2007-07-07 03:00:00,31.178049999999953,5.249,0.0,1.1145221899917834,0.5446085758796458,0.23845984705789025,0.40309384268317155
2007-07-07 04:00:00,31.030864406779628,,,1.1180354597744673,0.5480278319487087,0.24064862674195397,0.4054500282027769
2007-07-07 05:00:00,30.873245901639322,4.378,0.0,1.1248199144516997,0.5541366212065458,0.24436953442925163,0.4101873522487595
2007-07-07 06:00:00,30.706599999999995,3.1950000000000003,0.0,1.1231302765618705,0.5581804062053071,0.24814595027986722,0.40994353181968574
2007-07-07 07:00:00,30.53455932203388,5.684,0.0,1.1275163421506254,0.5578783713453832,0.2492881971439672,0.4114111595823854
2007-07-07 08:00:00,30.355295081967178,8.1,0.0,1.1343187996712152,0.5601026294141404,0.24937877338752792,0.41252744865387314
2007-07-07 09:00:00,30.166116666666614,,,1.1335926720396547,0.5622893124588695,0.2515862869185038,0.41405779504788914
2007-07-07 10:00:00,29.99088135593217,7.47,0.0,1.1409126320243121,0.5668700815021908,0.2551647098698477,0.41723775460939594
2007-07-07 11:00:00,29.811803278688473,8.95,0.0,1.1470789061250017,0.5735735608802737,0.25666148393226695,0.41927768846048247
2007-07-07 12:00:00,29.63038333333327,11.355,0.0,1.1592417722629706,0.5839170832269949,0.26616680681836996,0.4293801431266925
2007-07-07 13:00:00,29.44125423728814,12.17,0.0,1.1650807908818048,0.5880558550275863,0.26823365432884017,0.43139775945862013
2007-07-07 14:00:00,29.252721311475405,12.15,0.0,1.1771693196552706,0.5937325256752056,0.2722746120252907,0.43380336230652966
2007-07-07 15:00:00,29.044649999999965,12.68,0.0,1.179802266529502,0.5941520954258676,0.26401195095436647,0.42934111664182895
2007-07-07 16:00:00,28.833762711864367,,,1.2003225388845429,0.6117359130814992,0.2855630530693911,0.44973271859643016
2007-07-07 17:00:00,28.60872131147536,12.37,0.0,1.2106981794683862,0.6187390648752138,0.2885189872924916,0.4537989593950816
2007-07-07 18:00:00,28.363133333333295,12.325,0.0,1.2161325154098084,0.6275309795065296,0.2917641232421052,0.4582923670920387
2007-07-07 19:00:00,28.10401694915249,11.27,0.0,1.2248830162400826,0.6351018286511211,0.304622974239495,0.4700446041046272
2007-07-07 20:00:00,27.831885245901624,9.0,0.0,1.2253660524520962,0.6346862435212584,0.30303768555351773,0.46796128056754727
2007-07-07 21:00:00,27.595599999999976,,,1.2251090571388081,0.634906241946512,0.3052614798716242,0.47045021064141146
2007-07-07 22:00:00,27.375406779660977,7.52,0.0,1.228374647401711,0.6363412440182322,0.3080857099720195,0.47355468196802997
2007-07-07 23:00:00,27.161114754098293,6.363,0.0,1.233378133974021,0.6386871665599682,0.3125833467077439,0.4790899542103417
2007-07-08 00:00:00,26.92759999999993,6.273,0.0,1.2332003558882894,0.6383753486448434,0.3128385545200522,0.47838850710897435
2007-07-08 01:00:00,26.670067796610155,6.452,0.0,1.237962741302924,0.6438656748393687,0.3158523169958896,0.48190554222843207
2007-07-08 02:00:00,26.374508196721273,7.2,0.0,1.2416654849510242,0.6468475874660121,0.3170089072827657,0.48368953488604766
2007-07-08 03:00:00,26.044883333333313,5.296,0.0,1.24308443974788,0.645926004309688,0.3179028705441096,0.48485678190995907
2007-07-08 04:00:00,25.7282881355932,,,1.2440990575506807,0.6470905731742015,0.32248737787595066,0.4875683928333232
2007-07-08 05:00:00,25.441918032786838,5.574,0.0,1.2431734958437113,0.6485335678723121,0.3286018730453272,0.4928686563075012
2007-07-08 06:00:00,25.168416666666623,5.274,0.0,1.2379417379523596,0.6475914617431375,0.3264729118110994,0.4913496750800584
2007-07-08 07:00:00,24.898762711864375,6.831,0.0,1.243375836240266,0.6477615177200834,0.3319268537604304,0.4951115604011029
2007-07-08 08:00:00,24.64547540983603,8.43,0.0,1.2418860913087533,0.650261498239631,0.33636842378970183,0.49816365077689306
2007-07-08 09:00:00,24.397433333333318,,,1.2395673214947072,0.6543738118936234,0.34537310218757666,0.5067928584596815
2007-07-08 10:00:00,24.184610169491485,9.35,0.0,1.2410174857145602,0.6510955919459083,0.34178393818743713,0.5022825011834587
2007-07-08 11:00:00,24.003704918032753,10.19,0.0,1.237509601943543,0.6533454109576412,0.34714124741907953,0.5054906026734584
2007-07-08 12:00:00,23.806816666666645,8.811,0.4,1.2427666903640395,0.6579519017779086,0.35209050393495145,0.5124904392951033
2007-07-08 13:00:00,23.637610169491513,8.96,0.2,1.2401536570484089,0.6518733533874239,0.3447407211267375,0.5044757611973799
2007-07-08 14:00:00,23.496950819672115,8.55,0.1,1.2423507747670492,0.6545721342337094,0.35219120736269,0.508302649827675
2007-07-08 15:00:00,23.365983333333308,7.92,0.2,1.2395143692849044,0.649863957912958,0.34830441839975934,0.5055250810871573
2007-07-08 16:00:00,23.25811864406774,,,1.2487628117897003,0.660199480392562,0.363619376199716,0.5179501570837481
2007-07-08 17:00:00,23.16616393442617,10.26,0.0,1.2515480650771633,0.6634268909596257,0.36145134728729533,0.5179592795023256
2007-07-08 18:00:00,23.08638333333332,8.524999999999999,0.0,1.249382377847142,0.6599652243952568,0.36015981689734305,0.5150081289476579
2007-07-08 19:00:00,23.005864406779622,6.959,0.0,1.2519599558789367,0.66175436150296,0.3630600454938857,0.5170566375899925
2007-07-08 20:00:00,22.934049180327843,8.71,0.6,1.2487750206181258,0.6614249377312056,0.3633007019091212,0.5160223888972195
2007-07-08 21:00:00,22.86763333333332,,,1.2534684928552955,0.6641241952032637,0.36606836669268916,0.5187383586992179
2007-07-08 22:00:00,22.804762711864395,7.68,0.1,1.2535721404573261,0.6653131970995125,0.3668873420770839,0.5186250995782337
2007-07-08 23:00:00,22.748311475409807,5.728,4.0,1.2558101470089835,0.6654743668751038,0.3676813214442015,0.5202880537360012
2007-07-09 00:00:00,22.675266666666644,5.293,0.8500000000000001,1.2582954288521517,0.6683466883322581,0.3690038941048967,0.522788115889281
2007-07-09 01:00:00,22.613406779661,4.414,0.6,1.2616338343582598,0.6685592108154068,0.3720515183195636,0.523730272746287
2007-07-09 02:00:00,22.556573770491774,5.266,0.5,1.2653040307733763,0.6691907767891949,0.37080062611896186,0.5247051454820902
2007-07-09 03:00:00,22.500133333333316,5.085,0.0,1.2686664348101615,0.6778245692373525,0.38174392576001714,0.5330217906199742
2007-07-09 04:00:00,22.444711864406738,,,1.2693624478142302,0.6774784721757106,0.3826621742874336,0.532288406593671
2007-07-09 05:00:00,22.383573770491747,3.326,0.0,1.2706199682698698,0.6789975622078646,0.3801254211210245,0.5316282228730079
2007-07-09 06:00:00,22.312916666666652,3.347,0.45,1.2752974317884997,0.688931052352003,0.3918747459765612,0.5410966057701736
2007-07-09 07:00:00,22.2332542372881,3.088,1.5,1.2714364352295442,0.6776714932313855,0.3794250111721328,0.5295016306569468
2007-07-09 08:00:00,22.134639344262283,3.402,0.2,1.273777408655921,0.678500651242611,0.37852168920212526,0.5290689718352826
2007-07-09 09:00:00,22.007849999999962,,,1.2721246683070455,0.6778788438202574,0.37945044929819083,0.5290831429523251
2007-07-09 10:00:00,21.84340677966097,6.27,0.0,1.2768702841935036,0.679318163987014,0.38039412045715915,0.5294422088025301
2007-07-09 11:00:00,21.65324590163933,6.08,0.0,1.2783914181048628,0.6828677233114244,0.38167881702301887,0.5314667354389754
2007-07-09 12:00:00,21.454133333333296,6.0395,0.05,1.2822471344833746,0.6809468281312117,0.3856811907398593,0.5356764727148179
2007-07-09 13:00:00,21.236508474576283,8.53,0.1,1.281590818290227,0.6808757382352878,0.3824754464828038,0.5319703470743607
2007-07-09 14:00:00,21.03090163934423,4.004,0.7,1.2875453585325776,0.6847815329527416,0.3864928198603291,0.5370232936177329
2007-07-09 15:00:00,20.800833333333312,5.628,0.0,1.2816954306905497,0.6764967644494159,0.376813737624247,0.5288342908427172
2007-07-09 16:00:00,20.561796610169424,,,1.2885714108602324,0.6818067669396771,0.38341413706556965,0.5337579796359158
2007-07-09 17:00:00,20.30945901639342,5.909,0.0,1.2952505862758512,0.6885819350538207,0.39204365520831147,0.5401180519186572
2007-07-09 18:00:00,20.023733333333304,4.4635,0.0,1.2915610677223823,0.6864363404888411,0.3850302263290929,0.5340971721520873
2007-07-09 19:00:00,19.753288135593188,1.717,0.0,1.2912994915025326,0.6828357288581896,0.382222093641772,0.5322116444517089
2007-07-09 20:00:00,19.488622950819643,0.722,0.0,1.2896127463231444,0.6836981237877062,0.3855757782579943,0.5336371161497527
2007-07-09 21:00:00,19.266716666666646,,,1.294172865768059,0.6843051645193854,0.3871039438901332,0.5354436888673756
2007-07-09 22:00:00,19.092881355932164,-0.103,0.0,1.2915211826343669,0.6831591594243003,0.3863856634404631,0.534228173722438
2007-07-09 23:00:00,18.951672131147497,-0.344,0.1,1.2936125974342694,0.6831129237813823,0.38580629668766103,0.5342400932032073
2007-07-10 00:00:00,18.833433333333293,-1.4125,0.0,1.29430537988458,0.6862749495323909,0.38830634160359134,0.5370934447886366
2007-07-10 01:00:00,18.738305084745733,-2.398,0.0,1.2959051304476403,0.6848150138891579,0.3856195182426284,0.5340402828412313
2007-07-10 02:00:00,18.65842622950814,-1.387,0.0,1.2987090680437308,0.6824974389469813,0.3844285954603772,0.5352437200060552
2007-07-10 03:00:00,18.591016666666633,-1.61,0.0,1.2994856227005167,0.6871826094263704,0.38955248058676456,0.538086940818929
2007-07-10 04:00:00,18.546288135593176,,,1.3007660006597628,0.6865004197287097,0.38810493790554595,0.5343116525589349
2007-07-10 05:00:00,18.50434426229505,-2.588,0.0,1.302912416564006,0.6882618693651641,0.3889422755524405,0.5372148959239536
2007-07-10 06:00:00,18.446883333333282,-2.449,0.0,1.3046030747148758,0.6884031600169231,0.38600440167870165,0.5361489542202857
2007-07-10 07:00:00,18.404237288135544,-1.574,0.0,1.3077318378736955,0.6908207505977515,0.39061338377750754,0.5411657200491337
2007-07-10 08:00:00,18.369721311475377,-2.13,0.0,1.3091122031415459,0.6943659496475618,0.39459450945825286,0.5428036952771148
2007-07-10 09:00:00,18.325649999999957,,,1.3090772445063659,0.6948091350053712,0.3951775652849088,0.5442771460241713
2007-07-10 10:00:00,18.28911864406776,-0.763,0.5,1.3105148403768831,0.6947588905265955,0.3950584073662474,0.5422916844557227
2007-07-10 11:00:00,18.25603278688522,0.16,0.0,1.310799601841969,0.6992408653559935,0.39821576089790195,0.5448242612263712
2007-07-10 12:00:00,18.226233333333305,1.72,0.0,1.3175195256753058,0.6995233928579123,0.3998489273538191,0.5484554862770638
2007-07-10 13:00:00,18.205254237288077,2.45,0.0,1.3151566082818242,0.6962509226300261,0.39609988780793404,0.5444928984856723
2007-07-10 14:00:00,18.200327868852487,2.008,0.0,1.3231616230857894,0.6976724228120956,0.39594488115675025,0.5475621712511883
2007-07-10 15:00:00,18.192849999999915,0.883,0.0,1.3165039187949839,0.6916553286178272,0.38985526568949014,0.5407465565945746
2007-07-10 16:00:00,18.186762711864294,,,1.326680706478173,0.6979184620917642,0.3989569670137059,0.5501080704302082
2007-07-10 17:00:00,18.183721311475335,0.341,0.2,1.3347342644460416,0.7067763183532527,0.4076830012199789,0.5603485256141906
2007-07-10 18:00:00,18.15111666666666,-0.438,0.2,1.3304194504586764,0.7036924427804631,0.40113978259357863,0.552236884652663
2007-07-10 19:00:00,18.11474576271184,-1.247,0.0,1.3307678635334563,0.7042296619869326,0.4020946505476961,0.5532793232904346
2007-07-10 20:00:00,18.06940983606558,-1.188,0.0,1.3315843608408204,0.7054689144681159,0.40490738974698476,0.5557211499644155
2007-07-10 21:00:00,18.02536666666662,,,1.3314952233983048,0.7040748907688682,0.4030611809120945,0.5545403604452488
2007-07-10 22:00:00,17.9680508474576,-1.395,0.0,1.3313745843474156,0.7029683543090122,0.4019454128544159,0.5535231150450971
2007-07-10 23:00:00,17.90231147540978,-2.144,0.0,1.3349185056308175,0.7035838950613835,0.4019553828295018,0.5545650892431266
2007-07-11 00:00:00,17.814766666666635,-1.762,0.0,1.3321574638146965,0.7030521211112446,0.4011385449031362,0.5531370640294798
2007-07-11 01:00:00,17.689694915254222,-2.374,0.0,1.3348363097893317,,0.4011262874577315,
2007-07-11 02:00:00,17.48878688524586,-1.756,0.0,1.335643647191723,,0.4003747995407795,
2007-07-11 03:00:00,17.229783333333337,-1.488,0.0,1.3375662603342202,,0.40218355820369983,
2007-07-11 04:00:00,16.960118644067748,,,1.339840602003092,,0.39889289055895694,
2007-07-11 05:00:00,16.69824590163931,-1.609,0.0,1.3401927741897004,0.7101098960190243,0.3971116669051826,0.55444779062961
2007-07-11 06:00:00,16.439599999999974,-1.081,0.0,1.3407627661031933,0.7079467175862525,0.39889596658709764,0.5526148983785961
2007-07-11 07:00:00,16.153186440677967,-1.655,0.0,1.3429288243451156,0.7071940165602828,0.3987512598639546,0.552875231193705
2007-07-11 08:00:00,15.854836065573718,-0.928,0.1,1.3429306746998169,0.7090376189942994,0.3989400134351068,0.5531106275313219
2007-07-11 09:00:00,15.566566666666647,,,1.3438334389787063,0.7086367789608665,0.399608944447678,0.5532434757264876
2007-07-11 10:00:00,15.358745762711836,-0.344,0.9,1.3463871937390754,0.7095205190719547,0.4015554949348883,0.5555844145871031
2007-07-11 11:00:00,15.055049180327797,0.379,0.0,1.3509813002492308,0.7144593092367313,0.4070946542337913,0.5602103600239985
2007-07-11 12:00:00,14.788766666666644,1.272,0.0,1.353035042901721,0.709970590830369,0.4009175838587447,0.5557987372882862
2007-07-11 13:00:00,14.580169491525378,2.758,0.0,1.3542135919105478,0.708457130229055,0.398732410774694,0.554509129194273
2007-07-11 14:00:00,14.47870491803275,3.036,0.0,1.3607442933498957,0.7128931130694428,0.40304897484426305,0.5588125140698679
2007-07-11 15:00:00,14.287233333333301,3.609,0.0,1.3575900107524568,0.709662671851305,0.3953182202691392,0.553341094461543
2007-07-11 16:00:00,14.107338983050802,,,1.3720693324966695,0.7173730141014579,0.40543085795996175,0.566973049244645
2007-07-11 17:00:00,13.937278688524568,5.236,0.0,1.3795760113316298,0.7212653449076247,0.4076162878230581,0.5705300284471113
2007-07-11 18:00:00,13.759916666666618,4.470000000000001,0.0,1.3816155248695117,0.7290551415777746,0.4162590461508748,0.5789993487889524
2007-07-11 19:00:00,13.558661016949133,2.724,0.0,1.3797330996069275,0.7287261555940984,0.41606657957652976,0.57712020005757
2007-07-11 20:00:00,13.325803278688454,1.588,0.0,1.3820973597415138,0.7289766807237056,0.4161459009489846,0.5775681647712451
2007-07-11 21:00:00,13.006849999999979,,,1.3820810886750785,0.7264839517283689,0.41228863820833095,0.5748891638513683
2007-07-11 22:00:00,12.664542372881327,1.007,0.0,1.3799755213692337,0.7254661153215942,0.4109972806601338,0.5728160835712849
2007-07-11 23:00:00,12.282180327868833,0.351,0.0,1.3829191761170607,0.7274070578123608,0.41217988519355914,0.5741166474495281
